event_id,title,category,location,is_free
39d9988b7843dfb1a5429a25,Event Title 1182,tech,Mekelle,True
022efff19cf2020cc04af030,Event Title 1183,music,Hawassa,False
6d0180e0d63364ae63fcd32b,Event Title 1184,education,Mekelle,True
ba70f12f52aced1c867cc3a0,Event Title 1185,sports,Hawassa,False
453b0580e17d58a225354f92,Event Title 1186,music,Bahir Dar,True
55083a0c6f7460282b9afbcd,Event Title 1187,sports,Hawassa,True
e8311c7db6d210c91e14dd05,Event Title 1188,tech,Mekelle,False
e426af60783e7f24fa245f75,Event Title 1189,education,Addis Ababa,True
db721c8c5a90179e9f54b177,Event Title 1190,art,Addis Ababa,True
54e4bb6abf2d6b768c3ddb13,Event Title 1191,tech,Hawassa,True
1cae253314b23d1f227d085c,Event Title 1192,art,Addis Ababa,True
33ce028218dc96e7e6b4f14c,Event Title 1193,sports,Addis Ababa,False
d0af43781c32deea1bb54461,Event Title 1194,sports,Addis Ababa,True
a8c4c6f1f691ec115f01f998,Event Title 1195,music,Addis Ababa,True
904fe7cf563f195f58e47f13,Event Title 1196,art,Addis Ababa,False
c7438bd10df4bc8ebb5ec4b5,Event Title 1197,art,Mekelle,True
b772573b838191b71b24600f,Event Title 1198,tech,Mekelle,False
7bee9414a44d492474b74d32,Event Title 1199,art,Hawassa,False
8db0a32c687fa2e6b11a168b,Event Title 1200,music,Hawassa,True
03031d3adf601ed6fec997f5,Event Title 1201,sports,Bahir Dar,False
b69255017b648807d666b5e6,Event Title 1202,tech,Bahir Dar,False
920527e4f16fd27b277ef418,Event Title 1203,tech,Addis Ababa,False
9db07f28cfb6085cfb30ffc1,Event Title 1204,sports,Mekelle,True
90cb572361befe6db4a97f3f,Event Title 1205,tech,Bahir Dar,True
ef4e0270334c804e74931897,Event Title 1206,art,Addis Ababa,False
6920399041d912aaed4a8a01,Event Title 1207,art,Hawassa,False
3076ca93076aef652c45e04f,Event Title 1208,education,Hawassa,True
becb7869045b524134c2dce0,Event Title 1209,education,Hawassa,True
663234ef0db6d94d28bcabb8,Event Title 1210,education,Addis Ababa,True
9de48512bcd9bea325ab208d,Event Title 1211,music,Mekelle,True
923786fca53dbd68ab25a047,Event Title 1212,tech,Addis Ababa,True
80eb46a366540abd8fb802c8,Event Title 1213,tech,Mekelle,True
d8df561bed4b06fc92112084,Event Title 1214,education,Bahir Dar,False
1b2d758c4e675a9edd21d748,Event Title 1215,tech,Mekelle,False
8c77432cd4dc4ade4486ba0e,Event Title 1216,education,Addis Ababa,False
8783b89f349de56f21df0e07,Event Title 1217,sports,Hawassa,False
59193e9d895e87cfbac10608,Event Title 1218,art,Hawassa,False
ae59dbfa5e06d6b09b3ecee6,Event Title 1219,music,Mekelle,False
32e51ddc5fa3b7e863edc623,Event Title 1220,tech,Bahir Dar,False
4fd29b0f2e88d0c2c7de5bcd,Event Title 1221,education,Bahir Dar,False
758aa3b02dc0f4583a500225,Event Title 1222,art,Hawassa,False
5dfacc34577d53374e2d7ed8,Event Title 1223,music,Addis Ababa,False
07cce7e9942332121d8bb807,Event Title 1224,education,Hawassa,True
3779fa15fadd2328c5130acc,Event Title 1225,sports,Mekelle,True
7c3ac4c1b69de13c90c5819a,Event Title 1226,sports,Hawassa,True
8b4f659c1ff286d68a291b64,Event Title 1227,art,Bahir Dar,True
a529181c0646ee342d0b96fe,Event Title 1228,art,Addis Ababa,False
d76701174d1715697429d152,Event Title 1229,education,Addis Ababa,False
fa20299ed95f771275a04c60,Event Title 1230,art,Hawassa,True
e2ee85cccb6d306dfa733b49,Event Title 1231,art,Mekelle,True
e6b305be2c0ff7763a162609,Event Title 1232,sports,Bahir Dar,False
875f94b0fb1a97d0b9f1fe5e,Event Title 1233,art,Mekelle,True
fd86b7594212be93eb07c09a,Event Title 1234,music,Bahir Dar,True
b29d018d9c3fda7cc9a98401,Event Title 1235,music,Mekelle,False
0df3cc1a0ce21f0c17809909,Event Title 1236,education,Addis Ababa,False
8882ddbd011553c6664114ce,Event Title 1237,sports,Hawassa,True
d8d87610cc546842df83a4a4,Event Title 1238,music,Bahir Dar,False
cdfe2afae696b0d1741f39f3,Event Title 1239,education,Mekelle,False
761fac2c1d823123c8fdd163,Event Title 1240,education,Mekelle,False
7f449c597d1c46a66489f0cc,Event Title 1241,music,Bahir Dar,False
76d46f620a7f8964cc679728,Event Title 1242,education,Addis Ababa,True
c58e67e1f1a8334a12c81c58,Event Title 1243,sports,Mekelle,True
67ee2d569b9224e42ea4f029,Event Title 1244,music,Bahir Dar,True
9987c967b2d6e9a2cf23aa72,Event Title 1245,music,Mekelle,True
7a00d36081148e7606595902,Event Title 1246,music,Addis Ababa,True
a8620d278df477770a12e4d6,Event Title 1247,tech,Addis Ababa,True
fd30856d4fbdb0ccac23d839,Event Title 1248,education,Addis Ababa,False
3c49df68cb005c8150e534e0,Event Title 1249,sports,Addis Ababa,True
8da700af26f314906468af51,Event Title 1250,art,Addis Ababa,True
e1010de4da7bd3059fa08034,Event Title 1251,sports,Hawassa,True
7a7904385d36fe5c1d6a741a,Event Title 1252,sports,Hawassa,False
f074c7a370988163bf61d430,Event Title 1253,tech,Hawassa,False
58f93928a691d8f4ab522d5f,Event Title 1254,sports,Hawassa,False
a2e327feaa09aff0fa8dea60,Event Title 1255,tech,Addis Ababa,True
3e176783b7d3886c43b5d420,Event Title 1256,music,Addis Ababa,True
890ca6a525c9d8fb8683cbd7,Event Title 1257,tech,Addis Ababa,True
b2cea3ee9ceb68914c069f37,Event Title 1258,tech,Addis Ababa,False
d780aa1880cc5803107c0362,Event Title 1259,sports,Addis Ababa,False
c19dd80ca68f01646ee07883,Event Title 1260,education,Bahir Dar,False
7e9eedbc1e1d758f119cf812,Event Title 1261,tech,Mekelle,False
b65da71d35fb7af866b2ce9a,Event Title 1262,education,Mekelle,False
f981f8fe9dfba8730203916c,Event Title 1263,education,Addis Ababa,True
785f991c7d1a7790d35e668d,Event Title 1264,education,Addis Ababa,True
e695606c2a42432fcf1fba01,Event Title 1265,art,Mekelle,False
73061b32d4024dd1ef3c5b12,Event Title 1266,music,Addis Ababa,True
0b1d98ec79e9d8872972ef52,Event Title 1267,education,Addis Ababa,True
84d40581a61568275f34d9f8,Event Title 1268,education,Addis Ababa,True
3f2126896666c01a6276bbb6,Event Title 1269,sports,Hawassa,False
5b82a9b2a0afe271a169ef66,Event Title 1270,art,Addis Ababa,False
3857413f894c43acf568e22f,Event Title 1271,sports,Addis Ababa,False
6ebd069aa1b464a1e1ca81ec,Event Title 1272,tech,Addis Ababa,False
28bba8004179029977541a0a,Event Title 1273,tech,Bahir Dar,True
5cae4f252fb6ecb0ca41b6d2,Event Title 1274,tech,Bahir Dar,False
ae8a01f8550135eb2fffa1b7,Event Title 1275,education,Addis Ababa,True
dfb243bfe0b6cda746f5095a,Event Title 1276,sports,Addis Ababa,True
8b6942186dfe17e83da546f2,Event Title 1277,education,Hawassa,True
96bf4f6a4de094b4fffbbb80,Event Title 1278,music,Mekelle,False
76d9838b46c3a24173547d2e,Event Title 1279,tech,Mekelle,True
e84805bf36f2d223accb10c5,Event Title 1280,music,Addis Ababa,False
dfb7f7b1f3c5a469b74ffda2,Event Title 1281,tech,Addis Ababa,True
a93ee0502e8692162fb8e121,Event Title 1282,music,Hawassa,True
b9d724a910a727e624c33493,Event Title 1283,education,Hawassa,False
19a47eeea5684bde4b557cce,Event Title 1284,sports,Mekelle,False
4945913ed3903eeee633a938,Event Title 1285,sports,Mekelle,True
10ef9321bf99e90738a5445a,Event Title 1286,tech,Mekelle,True
ce2b394dfba51fca05780857,Event Title 1287,education,Mekelle,True
4ff45206879685e2ae52f0b0,Event Title 1288,education,Bahir Dar,False
398d022e438a79d53b2b4c48,Event Title 1289,art,Addis Ababa,False
6bbe43ecb82cd7046a952443,Event Title 1290,sports,Bahir Dar,False
07a980821dc4cf7dce239ffb,Event Title 1291,music,Bahir Dar,False
1373887c33dc31af7d290b06,Event Title 1292,education,Addis Ababa,False
cc5b07f050c1cffca948978c,Event Title 1293,education,Addis Ababa,False
8c672f8c6b87bad2ab4b6ff8,Event Title 1294,education,Addis Ababa,True
f8cdd8ee860e575ee7e6e70a,Event Title 1295,sports,Addis Ababa,False
b749ab73221f7ead2bfee0bc,Event Title 1296,tech,Bahir Dar,True
c4f2e0ecd82d5138c063914f,Event Title 1297,art,Addis Ababa,False
b78bb8ba3d846ffc5ecc8808,Event Title 1298,education,Addis Ababa,True
1ac32457a985ad594fdecfe2,Event Title 1299,tech,Hawassa,True
0982b1cbf22967e1e7477440,Event Title 1300,art,Addis Ababa,True
4e2d64e3edbbb60fa103c7e4,Event Title 1301,sports,Hawassa,False
d4f3c7a0f8cd559e3f8a5a6f,Event Title 1302,art,Addis Ababa,True
7c9d838d84ddfa16f44ac060,Event Title 1303,sports,Bahir Dar,False
b3458425fb1bf3be37d14e96,Event Title 1304,tech,Addis Ababa,False
a6aa28200d94ba27d67c6b98,Event Title 1305,art,Addis Ababa,False
b83f8a0b5ab10b10220e00a1,Event Title 1306,sports,Addis Ababa,False
5951f930f1d717d622246396,Event Title 1307,music,Hawassa,True
298b97b540cd50a32e98798a,Event Title 1308,education,Mekelle,True
c1c8edb83239f9e18694fc45,Event Title 1309,tech,Addis Ababa,False
5e6c5183578a8f8c87e3b9fb,Event Title 1310,art,Hawassa,True
4d64047a1e87e9a30f507117,Event Title 1311,tech,Mekelle,True
d1c56576da2a3fbe0fcf64bb,Event Title 1312,art,Mekelle,True
a5c48f907dfa7db32c88c94c,Event Title 1313,music,Mekelle,False
19cb40ef2f0e394c8ec20ceb,Event Title 1314,tech,Addis Ababa,True
042236e643c8ed099ccfdaf2,Event Title 1315,education,Addis Ababa,False
faf8081a33028588a24cc753,Event Title 1316,art,Hawassa,True
c13e18202f8e72b7d6e92d27,Event Title 1317,sports,Mekelle,False
087cb78d0c4d0958c7e83064,Event Title 1318,tech,Addis Ababa,False
fecc4b05629e3e22d20fd77f,Event Title 1319,art,Hawassa,True
6ffa0ad20baa8ea171137fc1,Event Title 1320,music,Hawassa,False
bfc6e5a0bfc4b9706182f2c9,Event Title 1321,art,Mekelle,False
e0e9e401ff3146a2fb016430,Event Title 1322,tech,Bahir Dar,False
f027a061efc5af0b084266d1,Event Title 1323,education,Mekelle,True
aa0454b6372842985ba8eed0,Event Title 1324,tech,Mekelle,True
270d226226f181433179008e,Event Title 1325,sports,Hawassa,True
baec49e7f30f1fc232540f42,Event Title 1326,music,Bahir Dar,False
45aae371d224e4210e02d535,Event Title 1327,education,Hawassa,False
b44d29d088e3dbb023f4cd65,Event Title 1328,sports,Bahir Dar,False
8b1cd5681021fd6466f3a30e,Event Title 1329,sports,Mekelle,False
ff1c33d89d09031f3257b4d9,Event Title 1330,education,Addis Ababa,True
1f1acee0c846f6465fec446c,Event Title 1331,tech,Hawassa,True
995c924f279c743b0233b431,Event Title 1332,art,Addis Ababa,True
6c0f1883df4413f2cb540dce,Event Title 1333,sports,Mekelle,True
fc9038093422fd45bc867e8c,Event Title 1334,art,Addis Ababa,False
31ddc513282cbb5a1dfa304a,Event Title 1335,music,Mekelle,True
1955ee56086c4e9d79e35aa0,Event Title 1336,education,Addis Ababa,True
20999ca5ddfb654839567c98,Event Title 1337,education,Bahir Dar,False
05681b483425e261742cd230,Event Title 1338,tech,Addis Ababa,True
be84b62e83d5d693f5675fdb,Event Title 1339,tech,Hawassa,False
5caaa53e55c88feb433bd8bd,Event Title 1340,music,Mekelle,True
1b23506e2612e0e0480fd83e,Event Title 1341,art,Bahir Dar,False
55d56b89671709c49ddc08b3,Event Title 1342,music,Addis Ababa,False
becd945c875b0463150314e0,Event Title 1343,education,Addis Ababa,True
3226ec8acfd1743997f9feb6,Event Title 1344,sports,Hawassa,True
e6da32a933748b546cc198e9,Event Title 1345,tech,Mekelle,False
e94ef78dab0a972a31631fb1,Event Title 1346,tech,Mekelle,True
80a7d344a5ff7cfff50587d6,Event Title 1347,art,Hawassa,False
3057571c1f6f6d4e24176a0c,Event Title 1348,sports,Hawassa,False
ae1b1e0be8ebbbc9ed6b8017,Event Title 1349,art,Mekelle,False
aae1e3a1537676d78d4897d9,Event Title 1350,art,Addis Ababa,True
31aacd52c67f6f417b214c02,Event Title 1351,education,Bahir Dar,True
45c510ad313ba62d2cb3e2b9,Event Title 1352,tech,Mekelle,True
85de36d45566b0066b9b3a73,Event Title 1353,education,Bahir Dar,False
4587e787a9a32b48a5b9bc3d,Event Title 1354,music,Hawassa,False
5159a1341c2425993477ef1a,Event Title 1355,music,Addis Ababa,False
53d5731e4f3a4bae5f0ea4db,Event Title 1356,music,Hawassa,True
2f889797b9946c3c0ddc2413,Event Title 1357,art,Bahir Dar,False
b8a08120c23b29335ac274bb,Event Title 1358,sports,Mekelle,False
9cbb7f64397598c9d0394fc9,Event Title 1359,education,Addis Ababa,False
5d060991e9e7f6ce4c84d2ed,Event Title 1360,education,Bahir Dar,False
2404a742fa14223f84504f8a,Event Title 1361,education,Hawassa,False
3b46864d3579108914ae3e00,Event Title 1362,art,Addis Ababa,True
fda9ee14b8d96bb7a330e0df,Event Title 1363,tech,Addis Ababa,True
190c0d87d7d614a01c69c92e,Event Title 1364,education,Addis Ababa,False
2c324bfa1cdf992e31cf2bf0,Event Title 1365,sports,Mekelle,True
602eef2c98c3b08cb58e4c8c,Event Title 1366,music,Bahir Dar,False
5e2c980ddd8239842f09e341,Event Title 1367,music,Mekelle,False
f858578cf770579d7bcf639e,Event Title 1368,tech,Hawassa,True
683c452930e25c075e3ee084,Event Title 1369,art,Bahir Dar,True
4f59d771ba3db249545d089d,Event Title 1370,sports,Mekelle,False
64ffd376a2a0e721664339de,Event Title 1371,education,Mekelle,True
6e14f42ec9fb6b958a64f1a2,Event Title 1372,music,Bahir Dar,False
612f4e3d8eeb29caca525141,Event Title 1373,sports,Mekelle,True
a11a1823edba84dc2b0130eb,Event Title 1374,tech,Bahir Dar,False
424ef99f5c1f2759ec692f93,Event Title 1375,art,Bahir Dar,False
dca67683a67b77ae50ca3fe0,Event Title 1376,education,Mekelle,False
6169c7427fa5ffa8c8d3654b,Event Title 1377,art,Mekelle,True
5c85528d173c801e450f98f8,Event Title 1378,sports,Mekelle,False
a120d2fcfe848d9006002103,Event Title 1379,music,Addis Ababa,False
9c9b750380a741824354deb7,Event Title 1380,tech,Bahir Dar,False
a91d7a4593b4c9442daccc9d,Event Title 1381,art,Addis Ababa,True
de89d114e68537d7965d06e5,Event Title 1382,sports,Hawassa,False
ab9b7c21fde91e2fd5361c3b,Event Title 1383,sports,Addis Ababa,True
de690ddddf60f67347e6b77e,Event Title 1384,sports,Addis Ababa,False
afca91bb426d28db49d4af23,Event Title 1385,art,Addis Ababa,True
f88a78915cee0dfbf54f6220,Event Title 1386,sports,Bahir Dar,False
12ebea488058bf3575afcce5,Event Title 1387,music,Addis Ababa,False
5ec80e9a6ba69917e8266ac9,Event Title 1388,sports,Mekelle,True
1bb34769c289e981ee5567ac,Event Title 1389,education,Addis Ababa,True
35fe413983b5e228c0984aed,Event Title 1390,music,Hawassa,True
9bdbf894e3f6a7f8ddd06ee3,Event Title 1391,music,Mekelle,False
3f58b0dfe06ec9a988611563,Event Title 1392,tech,Bahir Dar,True
8277dfef4a6d6a82e844a5ae,Event Title 1393,sports,Bahir Dar,True
4ed5d1c7429d086382c93482,Event Title 1394,education,Mekelle,True
19af09ef88379cb743587d07,Event Title 1395,art,Hawassa,True
2dc95877864e6245640699ad,Event Title 1396,education,Hawassa,True
8a8bed441656c4508ef446e0,Event Title 1397,education,Mekelle,True
8d5f0e6dd76890ff0ad36693,Event Title 1398,sports,Bahir Dar,False
682b78917714adc3b4cf6b0d,Event Title 1399,education,Mekelle,False
a13ddee620cec3501f28e9eb,Event Title 1400,music,Addis Ababa,True
d3779b7b4fc635f37caae168,Event Title 1401,sports,Mekelle,True
3f5cd3623f7d0ea98fb44f85,Event Title 1402,music,Hawassa,False
0f6d46954cfc94ebe4182b7e,Event Title 1403,tech,Mekelle,False
14797374a0db3801337ebfd9,Event Title 1404,music,Bahir Dar,True
eee3b52a5ee944a7516dbbd9,Event Title 1405,sports,Addis Ababa,True
f11f45b0f767625c583642f9,Event Title 1406,tech,Mekelle,False
ba2d3b14d8cf45b9ee70c101,Event Title 1407,art,Mekelle,False
d0d6f33b98e1e1ac2ff6ca5a,Event Title 1408,art,Hawassa,True
f61e4ecb4ca45132f43aa674,Event Title 1409,art,Hawassa,False
9b3e6257160f62a9b4cd2259,Event Title 1410,education,Addis Ababa,True
1ae15cdbfb6f59e25b26ff6f,Event Title 1411,sports,Addis Ababa,False
4dea028a0d9f0f1073a88417,Event Title 1412,art,Addis Ababa,True
cafa1df1e2386856d896c348,Event Title 1413,art,Mekelle,False
69d52f547436dcfae2dee9a5,Event Title 1414,tech,Hawassa,True
e686e715a836335b97301b9d,Event Title 1415,education,Hawassa,False
437120031e9e0b434b5b4777,Event Title 1416,education,Bahir Dar,False
42f4545539d0bd5f5f3ed87b,Event Title 1417,sports,Mekelle,True
41c68edd1de9f34d7a78337c,Event Title 1418,education,Hawassa,True
7bb8c6691267ef532af9f97c,Event Title 1419,education,Mekelle,True
eb04a1c36c7c918245916d2d,Event Title 1420,art,Mekelle,False
4de95359efb73b19143a5b5a,Event Title 1421,music,Bahir Dar,True
c80403f06acf592171aee5a3,Event Title 1422,education,Hawassa,True
d391f0aeebc50c6aa39f5c9d,Event Title 1423,education,Bahir Dar,True
0330ddfe7f00c0bc162b501b,Event Title 1424,sports,Hawassa,True
86d7e89171e0d00380b66675,Event Title 1425,sports,Hawassa,True
ae43209b141db3037853152d,Event Title 1426,education,Bahir Dar,True
76e09d6964bb12535f328cae,Event Title 1427,education,Hawassa,True
e56bec1c0644d0567c46de48,Event Title 1428,tech,Mekelle,True
e6ae70bee2126b27c3e1078e,Event Title 1429,education,Bahir Dar,False
aa76c451a65b237d0ff65e5a,Event Title 1430,tech,Addis Ababa,True
63d8f4ec2a6dffecdf8fcd27,Event Title 1431,tech,Bahir Dar,False
5a45aa458b6e4e1d4a2fec65,Event Title 1432,tech,Addis Ababa,False
272cc608a93fdce0e8f45821,Event Title 1433,education,Bahir Dar,True
afa8c5ff8726c7e1ade0703c,Event Title 1434,sports,Mekelle,False
9e336119a8362a8cee1c8ce2,Event Title 1435,art,Hawassa,True
22a16f61e96faaed27aee72c,Event Title 1436,education,Bahir Dar,True
02bdeb5fde25dfd6b6b388a8,Event Title 1437,education,Bahir Dar,False
0c1f5cc1e57e4304846be24f,Event Title 1438,art,Addis Ababa,True
558ded8935da73376540c7c3,Event Title 1439,sports,Hawassa,False
cd088da5a971e70d125010cf,Event Title 1440,art,Mekelle,True
3c86c4787dba41bbeeefd317,Event Title 1441,music,Hawassa,True
4a8a87de50f34a148cfade80,Event Title 1442,art,Mekelle,False
9098b0747e25ac8e102e7a07,Event Title 1443,music,Bahir Dar,False
09ce9dd225860d5ee3bdc8ae,Event Title 1444,art,Hawassa,False
5e58c2879c945580377796f8,Event Title 1445,music,Bahir Dar,False
6616fec909c07bc07c116db5,Event Title 1446,art,Bahir Dar,True
35d163e7cd71d8b4f04d2058,Event Title 1447,music,Hawassa,True
2724be39d118e493a51cbc94,Event Title 1448,tech,Hawassa,False
b04bf30f3fb12be6edfe458a,Event Title 1449,education,Mekelle,False
dbb6f0bb4a0d085e6d205f84,Event Title 1450,music,Hawassa,False
03e5fc5eace01a16d9b3a120,Event Title 1451,tech,Mekelle,True
5fb69f8a669a360793f173b6,Event Title 1452,art,Addis Ababa,False
95b814c60ddcc45a6cbf7faf,Event Title 1453,music,Mekelle,False
24b63e4058ac04b41b69f8cf,Event Title 1454,sports,Addis Ababa,True
9b6c4d25199f5df16c95967f,Event Title 1455,tech,Hawassa,False
148ef21d5add205692764bc2,Event Title 1456,education,Bahir Dar,False
e42ba2c371c8b90329fce06b,Event Title 1457,education,Bahir Dar,True
8ac73316d47af99c7466d2d4,Event Title 1458,music,Bahir Dar,False
17ae294b48ab1e0341493abf,Event Title 1459,sports,Hawassa,True
71ad31ddff083cfa5bed3f55,Event Title 1460,art,Addis Ababa,True
c23fc1e770342ada7d67b6c7,Event Title 1461,art,Bahir Dar,True
b4b6d0bc250c58172a4d9145,Event Title 1462,music,Bahir Dar,True
49dc8ae49d1f35c6edb64d69,Event Title 1463,tech,Hawassa,False
0213d0b5088ed5c24abbc2e9,Event Title 1464,music,Mekelle,False
1b25c7c23235df10df222c7d,Event Title 1465,education,Mekelle,False
6dd70238315ad035771d47da,Event Title 1466,sports,Mekelle,True
27ce3cdc3a15503fd789d94b,Event Title 1467,music,Addis Ababa,False
d2d9f426cb34c64ee427a4c5,Event Title 1468,art,Addis Ababa,False
c820b70ff9309a22d1426a97,Event Title 1469,music,Addis Ababa,False
73dee60d5a4b770dffb3e012,Event Title 1470,music,Addis Ababa,False
e0e586bd90213c26b4b62f92,Event Title 1471,sports,Addis Ababa,False
eb9ab84f6eb4d3af2d79e94a,Event Title 1472,tech,Mekelle,False
1c3db7f7ff12a5b1c03429d6,Event Title 1473,education,Hawassa,True
26adf6161c71cc7327f45849,Event Title 1474,art,Addis Ababa,False
9213df663afcab29c22fcc86,Event Title 1475,sports,Mekelle,False
3c5db5211731e7a2df117efa,Event Title 1476,art,Bahir Dar,True
afe4a1f841e1e205a4c854c2,Event Title 1477,education,Bahir Dar,False
0364d9406cfd76bdfeef0e19,Event Title 1478,art,Addis Ababa,True
1361d987848b4800a37efd24,Event Title 1479,art,Hawassa,False
2b0a929464d93a2058781e6b,Event Title 1480,tech,Bahir Dar,False
e51b1118395fa991d5c072da,Event Title 1481,education,Hawassa,False
bbc3b34c9c42439ab0e91f4a,Event Title 1482,music,Hawassa,True
4aa3b7eb6e2dd2a924da54a6,Event Title 1483,education,Hawassa,True
6ce712690b6427eb1714d1c5,Event Title 1484,tech,Mekelle,True
cd4c3864edcd62354f3fd3ea,Event Title 1485,sports,Bahir Dar,True
357752ad804892c0f690be70,Event Title 1486,education,Hawassa,True
8728d9f14d9f22af5bcfa1ed,Event Title 1487,art,Bahir Dar,False
99563a5eaae174e86fdac35f,Event Title 1488,tech,Bahir Dar,True
8501533f84bf6c4e17361ac5,Event Title 1489,music,Addis Ababa,False
5fc2cb6f2105c38586b5d2d2,Event Title 1490,tech,Hawassa,False
2d41388333f5517cc64a277b,Event Title 1491,music,Hawassa,False
1a2414f9b84d7f64da91f85d,Event Title 1492,sports,Mekelle,False
b84f206ee7f93417f5699700,Event Title 1493,tech,Hawassa,False
bd8069ac13ab319533ed906a,Event Title 1494,education,Hawassa,True
7331d3ae0144fdd434885010,Event Title 1495,art,Addis Ababa,False
986390fd42cb535e3167354c,Event Title 1496,tech,Bahir Dar,False
6a13f052bc0622293e68cfa4,Event Title 1497,art,Addis Ababa,True
df1fedcc15ba8f2dfe472df5,Event Title 1498,art,Mekelle,False
a8a067588f69dc9097c4afe6,Event Title 1499,tech,Bahir Dar,False
97c8abdfed90713268c96a4c,Event Title 1500,education,Bahir Dar,False
1aa89aa14e19fb3a7773cf6c,Event Title 1501,tech,Addis Ababa,True
e1aa5c8bdb4942f148e47e1e,Event Title 1502,art,Bahir Dar,False
1cc32decccb54fc11f5d1e8b,Event Title 1503,music,Addis Ababa,False
9083392f3230b922dbf5e43c,Event Title 1504,art,Mekelle,False
3dd138f73105ab39b4e7ac40,Event Title 1505,education,Mekelle,True
22a23ab399df9dc1af1f508c,Event Title 1506,tech,Mekelle,False
6a3277d79ca5df2cf3e4fd24,Event Title 1507,music,Addis Ababa,False
b043d269169ff238e895b3c9,Event Title 1508,education,Addis Ababa,True
eb0758b564e9151b110e1658,Event Title 1509,education,Addis Ababa,False
c3e6539b1fe11f7dda0286a6,Event Title 1510,music,Mekelle,True
5246fa1f22ee5e37bd38c7e6,Event Title 1511,education,Mekelle,False
77f2b200727636b5297a389f,Event Title 1512,education,Hawassa,False
565663c6882d6dee2d2b4ba7,Event Title 1513,art,Bahir Dar,True
7e7b87a74b743c3ff9f83189,Event Title 1514,music,Mekelle,True
15684fba01828149350bc6e0,Event Title 1515,music,Hawassa,False
96d4276e16ca14a3c662a63b,Event Title 1516,tech,Addis Ababa,True
247b302cc80d2aa3518f9651,Event Title 1517,music,Bahir Dar,False
256bc6c94ef258514d03419e,Event Title 1518,sports,Hawassa,True
91059d2fd7ae3f21040dddb5,Event Title 1519,sports,Addis Ababa,True
bfcd677cb0b5c59372e72ff5,Event Title 1520,sports,Addis Ababa,False
73eec167d95c679513cc038d,Event Title 1521,education,Addis Ababa,False
3350cab49ef3f766e94c9159,Event Title 1522,sports,Hawassa,False
9186f81e347c4727bb484870,Event Title 1523,education,Bahir Dar,True
ff15d3a3554572cd5a206ccd,Event Title 1524,sports,Hawassa,False
8d995ed4c046df3304a1e820,Event Title 1525,music,Hawassa,False
64fed06ded6e817e0283f89c,Event Title 1526,education,Hawassa,False
4645ec39850674cf20def9bc,Event Title 1527,art,Addis Ababa,True
1ae3a795e4078b7d53ace972,Event Title 1528,art,Hawassa,False
8f6f0225ce19cceb33f16bb6,Event Title 1529,education,Mekelle,False
f7c9e6a264b59dd6c11c7b9f,Event Title 1530,sports,Mekelle,False
7646aadd79054b2f136b5257,Event Title 1531,art,Mekelle,False
e29fa5071b5cd71bb528a955,Event Title 1532,sports,Addis Ababa,True
e409d39b76ea9bbb2df182db,Event Title 1533,art,Mekelle,True
9cb2303392107870be327051,Event Title 1534,education,Bahir Dar,False
90fbd03b273131784bdbea98,Event Title 1535,sports,Addis Ababa,False
35fbf9aa526bc3708153ee85,Event Title 1536,tech,Bahir Dar,True
5213263dada89ba304a28dd5,Event Title 1537,music,Bahir Dar,True
fa32c34b2e837aa02797f0f1,Event Title 1538,sports,Hawassa,False
a08a2dd77d5cf34d31907358,Event Title 1539,sports,Bahir Dar,False
47f09179a21f4af6ea16dc35,Event Title 1540,art,Bahir Dar,False
351d1ded742cdb4f0fdd899f,Event Title 1541,sports,Hawassa,True
647c476e4b756ffc21f0a942,Event Title 1542,tech,Bahir Dar,False
ccd661dc812c2311f65d9e79,Event Title 1543,tech,Mekelle,False
4418d8b2a90cdc9ea2183d6e,Event Title 1544,art,Addis Ababa,False
c46755d55baf92aa10a823e3,Event Title 1545,art,Hawassa,False
7720024ae2de86362f79431c,Event Title 1546,music,Mekelle,False
bc758c9d484c40a4f62a064b,Event Title 1547,education,Bahir Dar,False
d4dfa4215c595f52ca819875,Event Title 1548,education,Mekelle,False
2720e0be683fcdb88beaaed2,Event Title 1549,art,Bahir Dar,False
813cc416d04e31f52f3a20c8,Event Title 1550,tech,Addis Ababa,True
36831ca142168dd1c67e1d74,Event Title 1551,tech,Hawassa,False
25ee68a462b7ee030df12df9,Event Title 1552,tech,Hawassa,False
cd00a72216ecd21f878404d1,Event Title 1553,tech,Bahir Dar,False
a1adff5cf1bc2a25324649e5,Event Title 1554,tech,Addis Ababa,True
322d931facc1a7428b4a2b53,Event Title 1555,music,Hawassa,True
cdecaa741a93bd823edc7334,Event Title 1556,education,Bahir Dar,True
2b3d07e4561826ea95a42216,Event Title 1557,art,Bahir Dar,True
75b0982b83b192afd84b1d1d,Event Title 1558,music,Bahir Dar,False
af21afc63d09b44018d870f5,Event Title 1559,music,Bahir Dar,False
ae596dc4504442791f249bef,Event Title 1560,education,Hawassa,True
d44977063371feca3e7ce48d,Event Title 1561,education,Hawassa,True
d843d0f75802e461697f3723,Event Title 1562,sports,Hawassa,False
93c6c76e13b208a35dbd0bc3,Event Title 1563,sports,Hawassa,False
a1373b43aec86ed3f56c1f84,Event Title 1564,art,Bahir Dar,True
3c9a98db190827095c22d369,Event Title 1565,sports,Mekelle,False
8310cded5ea4208d3a3cb721,Event Title 1566,tech,Bahir Dar,False
